61	0
61	0
61	0
61	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
60	0
60	0
60	0
60	0
65	0
65	53
65	53
65	53
61	53
61	58
61	58
61	58
66	58
66	56
66	56
66	56
63	56
63	61
63	61
63	61
68	61
68	58
68	58
68	58
65	58
65	63
65	63
65	63
70	63
70	60
70	60
70	60
68	60
68	65
68	65
68	65
73	65
73	63
73	63
73	63
66	63
66	68
66	68
66	68
66	68
66	61
66	61
66	61
65	61
65	61
65	61
65	61
67	61
67	60
67	60
67	60
72	60
72	63
72	63
72	63
68	63
68	56
68	56
68	56
73	56
73	61
73	61
73	61
72	61
72	58
72	58
72	58
72	58
72	60
72	60
72	60
70	60
70	60
70	60
70	60
63	60
63	60
63	60
63	60
68	60
68	65
68	65
68	65
66	65
66	61
66	61
66	61
66	61
66	66
66	66
66	66
65	66
65	63
65	63
65	63
67	63
67	68
67	68
67	68
68	68
68	66
68	66
68	66
63	66
63	66
63	66
63	66
68	66
68	65
68	65
68	65
68	65
68	65
68	65
68	65
70	65
70	63
70	63
70	63
70	63
70	68
70	68
70	68
72	68
72	70
72	70
72	70
72	70
72	63
72	63
72	63
73	63
73	68
73	68
73	68
72	68
72	66
72	66
72	66
72	66
72	66
72	66
72	66
70	66
70	65
70	65
70	63
72	63
72	65
72	65
72	61
73	61
73	60
73	60
73	60
73	60
73	65
73	65
73	65
73	65
73	61
73	61
73	61
72	61
72	58
72	58
72	58
75	58
75	63
75	63
75	63
68	63
68	61
68	61
68	61
68	61
68	61
68	61
68	61
67	61
67	60
67	60
67	60
68	60
68	61
68	61
68	61
68	61
68	54
68	54
68	54
68	54
68	54
68	54
68	54
68	54
68	54
68	54
68	54
66	54
66	54
66	54
66	54
65	54
65	53
65	53
65	53
66	53
66	56
66	56
66	56
66	56
66	49
66	49
66	49
65	49
65	49
65	49
65	49
63	49
63	49
63	49
63	49
63	49
63	54
63	54
63	54
63	54
63	54
63	54
63	54
63	54
63	54
63	54
63	54
61	54
61	54
61	54
61	54
65	54
65	53
65	53
65	53
58	53
58	58
58	58
58	58
58	58
58	51
58	51
58	51
58	51
58	56
58	56
58	56
58	56
58	60
60	60
60	60
0	60
61	60
60	60
61	60
60	60
61	58
60	58
58	58
60	58
61	60
61	60
61	60
61	60
0	60
0	60
0	60
0	60
0	61
0	61
0	61
0	61
0	63
0	63
0	63
0	63
60	65
60	65
60	65
60	65
65	65
65	65
65	65
65	65
61	65
61	65
61	65
61	65
66	63
66	63
66	63
66	63
63	63
63	63
63	63
63	63
68	61
68	61
68	61
68	61
65	61
65	61
65	61
65	61
70	60
70	60
70	60
70	60
68	65
68	65
68	65
68	65
73	58
73	58
73	58
73	58
66	63
66	63
66	63
66	63
66	63
66	63
66	63
66	63
65	63
65	63
65	63
65	63
67	61
67	61
67	61
67	61
68	61
68	61
68	61
68	61
68	60
68	60
68	60
68	60
68	60
68	60
68	60
68	60
68	60
68	60
68	60
68	60
66	60
66	60
66	60
66	60
71	58
71	58
71	58
71	58
65	58
65	58
65	58
65	58
70	58
70	58
70	58
70	58
66	57
66	57
66	57
66	57
63	60
63	60
63	60
63	60
63	60
63	60
63	60
63	60
63	58
63	58
63	58
63	58
63	56
63	56
63	56
63	56
61	54
61	54
61	54
61	54
66	54
66	54
66	54
66	54
60	53
60	53
60	53
60	53
65	53
65	53
65	53
65	53
63	0
63	0
63	0
63	0
61	63
61	63
61	63
61	63
61	57
61	57
61	57
61	57
61	58
61	58
61	58
61	58
61	58
61	58
61	58
61	58
60	60
60	60
60	60
60	60
58	62
58	62
58	62
58	62
66	63
66	63
66	63
66	63
66	56
66	56
66	56
66	56
66	56
66	56
66	56
66	56
66	56
66	56
66	56
66	56
65	54
65	54
65	54
65	54
70	54
70	54
70	54
70	54
70	59
70	59
70	59
70	59
68	58
68	58
68	58
68	58
66	56
66	56
66	56
66	56
65	56
65	56
65	56
65	56
65	54
65	54
65	54
65	54
65	54
65	54
65	54
65	54
65	53
65	53
65	53
65	53
63	54
63	54
63	54
63	54
62	58
62	58
62	58
62	58
63	63
63	63
63	63
63	63
63	60
63	60
63	60
63	60
65	60
65	60
65	60
65	60
58	65
58	65
58	65
58	65
63	63
63	63
63	63
63	63
62	0
62	0
62	0
62	0
63	65
63	65
63	65
63	65
66	63
66	63
66	63
66	63
66	63
66	63
66	63
66	63
66	63
66	63
66	63
66	63
65	63
65	63
65	63
65	63
70	61
70	61
70	61
70	61
70	65
70	65
70	65
70	65
68	58
68	58
68	58
68	58
73	58
73	58
73	58
73	58
73	58
73	58
73	58
73	58
72	58
72	58
70	58
70	58
72	56
72	56
72	56
72	56
72	60
72	60
72	60
72	60
70	53
70	53
70	53
70	53
68	53
68	53
68	53
68	53
68	53
68	53
68	53
68	53
67	58
67	58
67	58
67	58
70	51
70	51
70	51
70	51
63	56
63	56
63	56
63	56
63	53
63	53
63	53
63	53
63	53
63	53
63	53
63	53
63	53
63	53
63	53
63	53
63	51
63	51
63	51
63	51
61	51
61	51
61	51
61	51
61	56
61	56
61	56
61	56
60	56
60	56
60	56
60	56
60	56
60	56
60	56
60	56
60	55
60	55
60	55
60	55
58	56
58	56
58	56
58	56
61	0
61	0
61	0
61	0
55	0
55	0
55	0
55	0
63	0
63	0
63	0
63	0
60	61
60	61
60	61
60	61
65	56
65	56
65	56
65	56
58	58
58	58
58	58
58	58
58	63
58	63
58	63
58	63
0	58
0	58
0	58
0	58
68	60
68	60
68	60
68	60
63	60
63	60
63	60
63	60
65	0
65	0
65	0
65	0
70	56
70	56
70	56
70	56
65	61
65	61
65	61
65	61
66	58
66	58
66	58
66	58
66	63
66	63
66	63
66	63
66	60
66	60
66	60
66	60
66	65
66	65
66	65
66	65
63	61
63	61
63	61
63	61
68	66
68	66
68	66
68	66
65	66
65	66
65	66
65	66
70	66
70	66
70	66
70	66
66	65
66	65
66	65
66	65
72	70
72	70
72	70
72	70
68	63
68	63
68	63
68	63
73	63
73	63
73	70
73	70
70	68
70	68
70	66
70	66
70	65
70	65
70	66
70	66
75	68
75	68
75	65
75	65
68	63
68	63
68	61
68	61
73	60
73	60
73	61
73	61
73	63
73	63
73	60
73	60
73	58
73	58
73	56
73	56
72	58
72	58
72	56
72	56
72	58
72	58
72	61
72	61
73	60
73	60
73	58
73	58
0	60
0	60
0	63
0	63
0	61
0	61
0	60
0	60
0	61
0	61
0	63
0	63
0	65
0	65
0	63
0	63
0	65
0	65
0	66
0	66
0	68
0	68
0	70
0	70
0	72
0	72
0	75
0	75
0	73
0	73
0	72
0	72
0	70
0	70
0	73
0	73
0	72
0	72
0	73
0	73
0	75
0	75
0	70
0	70
0	68
0	68
0	66
0	66
0	65
0	65
0	65
0	65
0	53
0	53
0	53
0	53
0	58
0	58
0	58
0	58
0	56
0	56
0	56
0	56
0	61
0	61
0	61
0	61
0	58
0	58
0	58
0	58
0	63
0	63
0	63
0	63
0	60
0	60
0	60
0	60
0	65
0	65
0	65
0	65
0	61
0	61
0	61
0	61
0	66
0	66
0	66
0	66
0	65
0	65
0	65
0	65
65	70
65	70
65	70
65	70
61	67
61	67
61	67
61	67
66	67
66	67
66	67
66	67
63	68
63	68
63	68
63	68
68	0
68	0
68	0
68	0
65	0
65	0
65	0
65	0
70	0
70	0
70	0
70	0
68	55
68	55
68	55
68	55
73	60
73	60
73	60
73	60
72	56
70	56
72	56
70	56
72	61
70	61
72	61
70	61
0	58
0	58
70	58
70	58
72	63
72	63
68	63
68	63
72	60
72	60
73	60
73	60
75	65
75	65
75	65
75	65
0	63
0	63
0	63
0	63
0	68
0	68
0	68
0	68
0	61
0	61
0	61
0	61
0	61
0	61
0	61
0	61
0	58
0	58
0	58
0	58
0	63
0	63
0	63
0	63
0	60
0	60
0	60
0	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	0
75	0
73	0
73	0
72	0
72	0
70	0
70	0
68	0
68	0
70	0
70	0
72	0
72	0
68	0
68	0
66	0
66	0
65	0
65	0
66	0
66	0
65	0
65	0
66	0
66	0
70	0
70	0
68	0
68	0
66	0
66	0
65	0
65	0
65	0
65	0
61	0
61	0
61	0
61	0
66	49
66	49
66	49
66	49
65	54
65	54
65	54
65	54
73	54
73	54
73	54
73	54
66	53
66	53
66	53
66	53
63	58
63	58
63	58
63	58
68	54
68	54
68	54
68	54
65	59
65	59
65	59
65	59
66	56
66	56
66	56
66	56
0	61
0	61
0	61
0	61
0	58
0	58
0	58
0	58
0	63
0	63
0	63
0	63
56	61
56	61
56	61
56	61
61	66
61	66
61	66
61	66
58	59
58	59
58	59
58	59
63	59
63	59
63	59
63	59
65	58
65	58
65	58
65	58
65	56
65	56
65	56
65	56
66	58
66	58
66	58
66	58
71	0
71	0
71	0
71	0
71	0
71	0
71	0
71	0
70	0
70	0
70	66
70	66
68	65
68	65
68	63
68	63
61	62
61	62
61	60
61	60
66	58
66	58
66	65
66	65
65	63
65	63
65	61
65	61
66	59
66	59
66	58
66	58
70	56
70	56
68	63
68	63
66	62
66	62
65	60
65	60
63	58
63	58
63	56
63	56
68	54
68	54
68	54
68	54
68	53
68	53
68	53
68	53
68	53
68	53
68	53
68	53
66	54
66	54
66	54
66	54
66	63
66	63
66	63
66	63
66	63
66	63
66	63
66	63
65	65
65	65
65	65
65	65
65	58
65	58
65	58
65	58
0	58
0	58
63	58
63	58
62	59
62	59
63	59
63	59
65	56
65	56
66	56
66	56
68	58
68	58
66	58
66	58
68	51
68	51
70	51
70	51
71	50
71	50
68	50
68	50
74	50
74	50
70	50
70	50
75	0
75	0
73	0
