0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	47
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	44
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	44
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	40
0	0	54	40
0	0	54	40
0	0	54	40
0	0	54	40
0	0	54	40
0	0	54	42
0	0	54	40
0	0	54	40
0	0	54	40
0	0	54	40
0	0	54	40
0	0	54	39
0	0	52	39
0	0	52	39
0	0	52	39
0	0	52	39
0	0	52	39
0	0	52	37
0	0	52	39
0	0	52	39
0	0	52	39
0	0	52	39
0	0	52	39
0	0	52	40
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	44
0	0	49	45
0	0	49	45
0	0	49	45
0	0	49	45
0	0	49	45
0	0	49	42
0	0	48	44
0	0	48	44
0	0	48	44
0	0	48	44
0	0	48	44
0	0	48	45
0	0	48	44
0	0	48	44
0	0	48	44
0	0	48	44
0	0	48	44
0	0	48	42
0	0	49	40
0	0	49	40
0	0	49	40
0	0	49	40
0	0	49	40
0	0	49	39
0	0	51	37
0	0	51	37
0	0	51	37
0	0	51	37
0	0	51	37
0	0	51	36
0	0	52	37
0	0	52	37
0	0	52	37
0	0	52	37
0	0	52	37
0	0	52	49
0	0	52	48
0	0	52	48
0	0	52	48
0	0	52	48
0	0	52	48
0	0	52	49
0	0	52	42
0	0	52	42
0	0	52	42
0	0	52	42
0	0	52	42
0	0	54	42
0	0	52	47
0	0	52	47
0	0	52	47
0	0	52	47
0	0	52	47
0	0	50	47
0	54	49	47
0	54	49	47
0	54	49	47
0	54	49	47
0	54	49	47
0	54	49	45
0	54	49	44
0	54	49	44
0	54	49	44
0	54	49	44
0	54	49	44
0	54	49	42
0	61	49	41
0	61	49	41
0	61	49	41
0	61	49	41
0	61	49	41
0	61	59	41
0	61	57	41
0	61	57	41
0	61	57	41
0	61	57	41
0	61	57	41
0	61	56	41
0	57	54	42
0	57	54	42
0	57	54	42
0	57	54	42
0	57	54	42
