0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	41
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	47
0	0	0	47
0	0	0	47
0	0	0	47
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	45
0	0	0	44
0	0	0	44
0	0	0	44
0	0	0	44
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	42
0	0	54	0
0	0	54	0
0	0	54	0
0	0	54	0
0	0	54	44
0	0	54	44
0	0	54	44
0	0	54	44
0	0	54	45
0	0	54	45
0	0	54	45
0	0	54	45
0	0	54	47
0	0	54	47
0	0	54	47
0	0	54	47
0	0	52	49
0	0	52	49
0	0	52	49
0	0	52	49
0	0	52	49
0	0	52	49
0	0	52	49
0	0	52	49
0	0	49	0
0	0	49	0
0	0	49	0
0	0	49	0
0	0	49	51
0	0	49	51
0	0	49	51
0	0	49	51
0	0	49	52
0	0	49	52
0	0	49	52
0	0	49	52
0	0	49	54
0	0	49	54
0	0	49	54
0	0	49	54
0	0	48	56
0	0	48	56
0	0	48	56
0	0	48	56
0	0	48	54
0	0	48	54
0	0	48	54
0	0	48	54
0	0	49	52
0	0	49	52
0	0	49	52
0	0	49	52
0	0	49	51
0	0	49	51
0	0	49	51
0	0	49	51
0	0	51	49
0	0	51	49
0	0	51	49
0	0	51	49
0	0	51	48
0	0	51	48
0	0	51	48
0	0	51	48
0	0	52	49
0	0	52	49
0	0	52	49
0	0	52	49
0	0	52	47
0	0	52	47
0	0	52	45
0	0	52	45
0	0	52	45
0	0	52	44
0	0	52	45
0	0	52	44
0	0	54	45
0	0	54	44
0	0	54	45
0	0	54	44
0	0	52	45
0	0	52	44
0	0	52	45
0	0	52	44
0	0	51	42
0	0	51	42
0	0	51	44
0	0	51	44
0	0	49	45
0	0	49	45
0	0	49	45
0	0	49	45
0	0	49	44
0	0	49	44
0	0	49	42
0	0	49	42
0	0	49	42
0	0	49	41
0	0	49	42
0	0	49	41
0	0	50	42
0	0	50	41
0	0	50	42
0	0	50	41
0	0	49	42
0	0	49	41
0	0	49	42
0	0	49	41
0	0	47	39
0	0	47	39
0	0	47	41
0	0	47	41
0	54	45	42
0	54	45	42
0	54	47	42
0	54	47	42
0	54	45	42
