0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	42
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	49
0	0	0	47
0	0	0	47
0	0	0	47
0	0	0	47
73	0	0	45
73	0	0	45
73	0	0	45
73	0	0	45
73	0	0	45
73	0	0	45
73	0	0	45
73	0	0	45
66	0	0	45
66	0	0	45
66	0	0	45
66	0	0	45
66	0	0	44
66	0	0	44
68	0	0	44
68	0	0	44
69	0	0	42
69	0	0	42
69	0	0	42
69	0	0	42
69	0	0	42
69	0	0	42
71	0	0	42
71	0	0	42
73	0	0	42
73	0	0	42
73	0	0	42
73	0	0	42
73	0	0	42
73	0	0	42
73	0	0	42
73	0	0	42
74	0	0	41
74	0	0	41
74	0	0	41
74	0	0	41
74	0	0	41
74	0	0	41
74	0	0	41
74	0	0	41
73	0	0	41
73	0	0	41
73	0	0	41
73	0	0	41
73	0	0	41
73	0	0	41
71	0	0	41
71	0	0	41
69	54	0	42
69	54	0	42
69	54	0	42
69	54	0	42
69	54	0	42
69	54	0	42
69	54	0	42
69	54	0	42
69	61	0	42
69	61	0	42
68	61	0	42
68	61	0	42
69	61	0	44
69	61	0	44
71	59	0	44
71	59	0	44
73	57	0	45
73	57	0	45
73	57	0	45
73	57	0	45
73	57	0	45
73	57	0	45
71	56	0	45
71	56	0	45
69	54	0	45
69	54	0	45
68	54	0	45
68	54	0	45
66	54	0	45
66	54	0	45
64	54	0	45
64	54	0	45
64	53	0	45
62	53	0	45
64	53	0	45
62	53	0	45
64	53	0	45
62	53	0	45
64	53	0	47
62	53	0	47
61	54	0	45
61	54	0	45
61	54	0	45
61	54	0	45
61	54	0	45
61	54	0	45
61	56	0	44
61	56	0	44
61	57	0	42
61	57	0	42
61	57	0	42
61	57	0	42
61	57	0	42
61	57	0	42
63	57	0	30
63	57	0	30
64	57	0	32
64	57	0	32
64	59	0	32
64	59	0	32
64	57	0	32
64	57	0	32
64	56	0	33
64	56	0	33
64	54	0	35
64	54	0	35
64	54	0	35
64	54	0	35
64	54	0	35
64	54	0	35
63	54	0	37
63	54	0	37
65	56	0	35
65	56	0	35
65	56	0	35
65	56	0	35
65	56	0	35
65	56	0	35
66	57	0	33
66	57	0	33
68	59	0	32
68	59	0	32
68	59	0	32
68	59	0	32
68	59	0	32
68	59	0	32
68	59	0	44
68	59	0	44
68	57	0	45
68	57	0	45
69	57	0	45
69	57	0	45
68	57	0	45
68	57	0	45
66	57	0	47
66	57	0	47
65	57	0	49
65	57	0	49
65	57	0	49
65	57	0	49
65	57	0	49
65	57	0	49
65	56	0	50
65	56	0	50
66	57	0	49
66	57	0	49
66	57	0	49
66	57	0	49
66	57	0	49
66	57	0	49
68	59	0	47
68	59	0	47
69	61	54	45
69	61	54	45
69	61	54	45
69	61	54	45
69	61	54	45
69	61	54	45
68	61	54	45
68	61	54	45
69	61	49	42
69	61	49	42
69	61	49	42
69	61	49	42
69	61	49	42
69	61	49	42
66	61	51	42
66	61	51	42
68	61	52	49
68	61	52	49
68	61	52	49
68	61	52	49
68	61	52	49
68	61	52	49
68	63	54	49
68	63	54	49
68	64	56	49
68	64	56	49
68	64	56	49
68	64	56	49
68	64	56	49
