62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
62	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
57	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
70	0	0	0	0
70	0	0	0	0
70	0	0	0	0
70	0	0	0	0
70	0	0	0	0
70	0	0	0	0
70	0	0	0	0
70	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
67	0	0	0	0
67	0	0	0	0
67	0	0	0	0
67	0	0	0	0
67	0	0	0	0
67	0	0	0	0
67	0	0	0	0
67	0	0	0	0
65	57	0	0	0
65	57	0	0	0
65	57	0	0	0
65	57	0	0	0
65	57	0	0	0
65	57	0	0	0
65	57	0	0	0
65	57	0	0	0
64	57	0	0	0
64	57	0	0	0
64	57	0	0	0
64	57	0	0	0
64	57	0	0	0
64	57	0	0	0
64	57	0	0	0
64	57	0	0	0
65	50	0	0	0
65	50	0	0	0
65	50	0	0	0
65	50	0	0	0
65	50	0	0	0
65	50	0	0	0
65	50	0	0	0
65	50	0	0	0
67	50	0	0	0
67	50	0	0	0
67	50	0	0	0
67	50	0	0	0
67	50	0	0	0
67	50	0	0	0
67	50	0	0	0
67	50	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
69	0	0	0	0
68	65	0	0	0
68	65	0	0	0
68	65	0	0	0
68	65	0	0	0
69	65	0	0	0
69	65	0	0	0
69	65	0	0	0
69	65	0	0	0
71	64	0	0	0
71	64	0	0	0
71	64	0	0	0
71	64	0	0	0
71	64	0	0	0
71	64	0	0	0
71	64	0	0	0
71	64	0	0	0
71	62	0	0	0
71	62	0	0	0
71	62	0	0	0
71	62	0	0	0
71	62	0	0	0
71	62	0	0	0
71	62	0	0	0
71	62	0	0	0
71	60	0	0	0
71	60	0	0	0
71	60	0	0	0
71	60	0	0	0
71	60	0	0	0
71	60	0	0	0
71	60	0	0	0
71	60	0	0	0
72	59	0	0	0
72	59	0	0	0
