0	59	54	50
0	60	54	50
0	60	54	50
0	59	54	50
59	57	54	49
59	56	54	49
61	56	54	46
61	57	52	45
61	0	52	47
61	0	52	47
61	0	52	50
61	0	52	50
61	0	52	50
60	0	52	50
59	0	52	50
59	0	54	42
59	0	54	42
59	0	51	40
59	0	0	40
59	68	42	35
58	0	0	37
56	0	44	35
58	50	40	35
58	0	42	38
59	0	42	37
59	0	42	37
59	54	44	33
61	0	42	35
59	61	42	35
64	61	44	35
63	0	44	37
63	0	45	37
64	57	44	38
64	57	42	35
62	59	42	37
62	57	43	36
62	57	51	34
61	0	0	35
0	64	0	0
61	64	50	35
61	57	49	37
64	57	44	37
64	56	45	37
64	56	45	35
73	54	46	37
71	54	47	47
69	54	47	47
69	54	49	47
69	65	47	47
71	56	47	42
57	59	49	42
68	59	49	42
68	59	47	42
66	59	47	47
64	59	47	49
64	0	46	41
73	53	49	42
74	54	49	44
74	0	47	45
71	0	48	47
73	0	47	47
74	0	47	45
68	0	47	45
67	0	47	45
66	0	47	46
66	0	49	48
65	0	49	45
66	0	49	47
66	0	50	45
66	0	52	45
66	0	51	47
66	0	51	0
68	0	49	45
68	0	52	45
68	0	54	42
68	0	54	49
69	0	54	38
70	0	44	38
73	0	42	38
71	0	42	0
71	0	40	0
69	0	47	35
69	0	47	38
74	0	47	37
71	0	49	34
71	0	50	40
71	0	50	38
69	0	50	38
68	0	52	38
71	0	42	39
59	0	44	42
69	0	44	39
69	0	0	48
69	45	45	47
69	0	0	35
68	0	0	34
71	50	50	33
71	52	0	35
68	0	0	35
74	0	0	35
74	0	0	35
64	0	44	35
74	0	42	33
73	0	42	30
74	0	45	34
74	0	47	40
64	0	47	42
74	0	47	49
71	0	45	49
69	71	45	46
69	66	0	49
69	57	51	49
70	59	49	49
68	59	49	49
68	61	49	37
68	61	49	47
69	59	51	47
67	54	50	47
69	59	50	47
67	59	53	47
74	56	56	44
71	54	56	44
71	54	54	43
73	65	54	45
71	63	54	49
69	60	54	49
69	58	51	48
69	60	51	49
68	58	49	49
66	59	52	49
56	0	54	49
65	58	51	49
67	0	52	49
67	0	52	47
67	0	52	47
65	0	0	47
68	49	0	47
66	58	0	49
67	59	0	50
67	59	0	48
66	58	51	50
68	49	51	33
68	59	51	0
68	59	53	38
74	57	54	48
69	56	54	38
73	56	56	48
73	57	55	45
73	57	0	43
71	58	56	48
71	61	0	48
69	61	0	48
68	61	0	36
71	59	51	35
71	57	50	35
73	57	50	37
71	58	50	35
73	63	45	47
69	68	47	47
74	62	49	47
