62	59	53	44
62	59	53	44
63	59	42	44
63	59	42	44
61	57	54	42
61	57	54	42
61	57	54	42
61	57	54	42
61	57	54	42
61	57	54	42
61	57	54	42
61	57	54	42
61	57	52	42
61	57	52	42
61	57	54	42
61	57	54	42
61	57	54	42
61	57	54	42
61	57	54	42
61	57	54	42
62	58	54	42
62	58	54	42
61	57	54	42
61	57	54	42
56	59	54	44
56	59	54	44
63	59	54	44
63	59	54	44
66	57	54	42
66	57	54	42
66	57	54	42
66	57	54	42
62	59	54	44
62	59	54	44
61	53	53	44
61	53	53	44
62	53	55	46
62	53	55	46
62	56	54	47
62	56	54	47
61	54	52	47
61	54	52	47
62	54	52	47
62	54	52	47
63	59	54	47
63	59	54	47
63	59	54	47
63	59	54	47
62	59	54	47
62	59	54	47
62	59	54	47
62	59	54	47
62	59	52	47
62	59	52	47
62	59	52	47
62	59	52	47
59	59	52	40
59	59	52	40
64	59	52	40
64	59	52	40
66	58	50	47
66	58	50	47
66	57	50	47
66	57	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
66	59	50	47
65	56	49	45
65	56	49	45
65	56	49	46
65	56	49	46
65	56	49	46
65	56	49	46
65	56	49	46
65	56	49	46
65	61	49	46
65	61	49	46
65	61	49	45
65	61	49	45
64	61	52	43
64	61	52	43
64	61	52	42
64	61	52	42
64	61	52	43
64	61	52	43
64	61	52	43
64	61	52	43
64	59	52	43
64	59	52	43
64	58	52	43
64	58	52	43
64	55	52	43
64	55	52	43
64	55	52	43
64	55	52	43
61	57	54	46
61	57	54	46
63	57	54	48
63	57	54	48
62	58	54	50
62	58	54	50
62	59	54	50
62	59	54	50
62	55	52	43
62	55	52	43
62	55	52	38
62	55	52	35
59	54	54	47
59	54	54	47
62	54	54	47
62	54	54	47
63	51	54	43
63	51	54	43
64	52	54	45
64	52	54	45
73	61	52	45
73	61	52	45
73	61	52	45
73	61	52	45
69	61	54	45
69	61	54	45
69	61	54	45
69	61	54	45
55	61	52	49
55	61	52	49
68	61	52	49
68	61	52	49
71	61	51	47
71	61	51	47
69	61	49	47
69	61	49	47
68	59	47	43
68	59	47	43
66	59	47	43
66	59	47	43
64	59	47	43
64	59	47	43
63	59	47	43
63	59	47	43
61	57	42	46
61	57	42	46
61	57	54	45
61	57	54	45
68	59	52	47
68	59	52	47
57	61	52	45
57	61	52	45
59	59	56	47
59	59	56	47
59	59	56	47
59	59	56	47
59	59	55	52
59	59	55	52
62	59	54	47
62	59	54	47
61	64	49	45
61	64	49	45
61	64	49	45
61	64	49	45
64	66	49	45
64	66	49	45
66	66	49	45
66	66	49	45
64	57	49	45
64	57	49	45
64	56	49	45
64	56	49	45
64	54	49	45
64	54	49	45
64	62	49	45
64	62	49	45
0	63	54	47
0	63	54	47
0	62	54	47
0	62	54	47
0	50	54	47
0	50	54	47
0	62	54	47
0	62	54	47
0	61	53	49
0	61	53	49
0	59	53	49
0	59	53	49
0	58	53	49
0	58	53	49
0	56	53	49
0	56	53	49
59	57	53	49
59	57	53	49
61	56	53	49
61	56	53	49
61	65	53	49
61	65	53	49
61	57	53	49
61	57	53	49
62	68	54	47
62	68	54	47
62	57	54	47
62	57	54	47
64	59	54	49
64	59	54	49
66	59	54	51
66	59	54	51
64	68	52	49
64	68	52	49
64	68	52	40
64	68	52	40
64	56	52	49
64	56	52	49
64	56	52	49
64	56	52	49
64	57	54	49
64	57	54	49
64	69	54	49
64	58	54	49
64	56	54	49
64	56	54	49
64	58	54	49
64	58	54	49
66	59	54	50
66	59	54	50
66	59	54	38
66	59	54	38
66	59	54	42
66	59	54	42
66	59	54	42
66	59	54	42
68	61	52	44
68	61	52	44
68	61	52	44
68	61	52	44
68	61	52	42
68	61	52	42
68	61	52	40
68	61	52	40
66	61	54	42
66	61	54	42
66	61	54	42
66	61	54	42
68	61	52	40
68	61	52	40
69	61	42	40
69	61	42	40
62	55	47	38
62	55	47	38
62	64	47	38
62	64	47	38
62	64	47	40
62	64	47	40
62	64	47	43
62	64	47	43
62	64	47	44
62	64	47	44
62	55	47	43
62	58	47	43
64	58	56	40
64	58	56	40
64	58	56	40
64	60	56	40
64	58	56	49
64	58	56	49
64	58	56	49
64	58	56	49
64	60	56	49
64	60	56	49
64	61	56	49
64	61	56	49
64	52	56	49
64	52	56	49
64	52	56	49
64	52	56	49
64	52	54	49
64	52	54	49
64	52	56	49
64	52	56	49
66	54	51	48
66	54	51	48
66	54	51	49
66	54	51	49
73	56	49	40
73	56	49	40
66	57	49	42
66	57	49	42
66	59	50	42
66	59	50	42
66	59	50	42
66	59	50	42
66	57	50	42
66	57	50	42
66	57	50	42
66	57	50	42
66	59	50	42
66	59	50	42
66	59	50	42
66	59	50	42
66	59	50	42
66	59	50	42
66	59	50	42
66	59	50	42
64	61	49	40
64	61	49	40
64	61	49	40
64	61	49	40
64	61	49	40
64	61	49	40
