67	45	52	49
67	45	52	49
66	45	54	49
66	45	54	49
71	47	56	51
71	47	56	51
64	47	57	49
64	47	57	49
74	56	59	35
74	56	59	35
74	56	59	35
74	56	59	35
61	54	40	28
61	54	40	28
54	66	57	30
54	47	57	30
55	46	50	31
55	46	50	31
54	45	50	30
54	45	50	30
62	47	57	31
62	47	57	31
61	47	59	33
61	47	59	33
73	64	61	31
73	64	61	31
73	0	61	33
73	0	61	33
73	54	61	45
73	54	61	45
73	54	61	45
73	54	61	45
71	56	59	44
71	56	59	44
71	56	59	44
71	56	59	44
64	45	49	30
64	45	49	30
54	45	61	30
54	45	61	30
73	61	54	52
73	61	54	52
73	66	59	52
73	66	59	52
71	49	45	52
71	49	45	52
71	56	40	52
71	56	40	52
57	54	50	45
57	54	50	45
57	54	61	46
57	54	61	42
59	55	40	32
59	55	40	32
61	57	42	33
61	57	42	33
56	68	59	32
56	68	59	32
54	66	59	42
54	66	59	42
74	65	57	53
74	65	57	53
54	63	46	42
54	63	45	42
69	62	44	35
69	62	44	35
69	62	42	45
69	62	42	45
62	47	40	44
62	47	40	44
54	45	51	42
54	45	51	42
64	68	61	35
64	68	61	35
64	68	40	52
64	68	40	52
66	45	0	51
66	45	0	51
64	45	52	49
64	45	52	49
66	45	54	38
66	45	54	38
66	45	54	38
66	45	54	38
68	47	52	40
68	47	52	40
68	45	54	38
68	45	54	38
67	58	53	40
67	58	53	40
57	49	61	41
57	49	45	42
74	50	47	32
74	50	47	32
54	50	57	30
54	50	57	30
56	51	44	29
56	51	44	29
56	49	44	29
56	49	44	29
54	50	47	30
54	50	47	30
59	52	40	42
59	52	40	42
57	50	42	30
57	50	42	30
59	50	42	29
59	50	42	29
57	52	43	28
57	52	43	28
59	62	43	47
59	62	43	47
69	61	42	37
69	61	42	37
59	63	49	47
59	63	56	47
61	64	57	45
61	64	57	45
62	66	50	38
62	66	50	38
61	54	57	28
61	54	57	28
61	54	57	42
61	54	57	42
72	64	56	32
72	64	56	32
71	62	54	47
71	62	54	47
56	64	44	37
56	64	44	37
56	64	44	37
56	64	44	37
54	62	46	44
54	62	46	44
66	64	45	33
66	64	45	33
54	54	47	50
54	54	47	50
64	55	49	40
64	55	48	40
62	54	47	35
62	54	47	35
62	54	47	35
62	54	47	35
61	53	49	45
61	53	49	45
61	53	49	45
61	53	49	45
61	68	59	0
61	68	59	0
61	51	57	0
61	51	57	0
59	50	56	49
59	50	56	49
59	50	54	47
59	50	54	47
56	52	42	37
56	52	42	37
56	52	59	47
56	52	59	47
54	69	61	45
54	69	61	45
54	69	61	45
54	69	61	45
64	52	56	30
64	52	56	30
65	53	56	32
65	53	56	32
66	54	46	39
66	54	46	39
66	54	47	32
66	54	47	32
64	61	45	45
64	61	45	45
65	54	45	47
66	54	45	47
67	52	45	40
67	52	45	40
57	52	45	42
57	52	45	42
56	59	47	40
56	59	47	40
66	47	54	39
66	47	54	39
64	46	61	46
64	46	61	46
64	45	60	46
64	55	60	46
63	54	61	46
63	54	61	46
63	56	49	29
63	56	49	47
56	66	47	37
56	66	47	37
56	66	47	28
56	66	47	28
63	68	47	40
63	68	47	40
62	54	47	39
62	55	47	40
69	54	57	50
69	54	57	50
69	59	59	50
69	59	59	50
68	47	47	33
68	47	47	33
68	61	47	31
68	61	47	31
54	50	57	33
54	50	57	33
54	52	56	40
54	52	56	40
63	51	54	47
63	51	54	47
61	49	52	46
61	49	52	45
54	51	45	47
54	51	45	47
54	49	45	40
54	49	45	42
62	47	44	40
62	47	44	40
62	47	54	40
62	47	54	40
0	45	56	41
0	45	56	41
0	46	56	40
0	47	56	40
63	47	44	42
63	47	44	42
63	47	44	35
63	47	44	35
66	47	54	50
66	47	54	50
54	47	54	50
68	63	54	50
69	49	61	52
69	49	61	52
69	49	61	42
69	49	61	42
62	47	59	43
62	47	59	43
62	47	59	43
62	47	59	43
74	65	57	53
74	65	57	53
73	49	44	30
73	49	46	30
71	64	45	37
71	64	45	37
61	64	55	37
61	64	55	37
62	54	45	38
62	54	45	38
62	54	44	38
62	54	44	38
62	69	43	31
62	69	43	31
62	69	43	38
62	69	43	38
61	70	44	52
61	70	44	52
61	70	45	41
61	70	45	41
62	68	44	53
62	68	44	53
62	53	45	29
62	53	45	29
69	54	47	39
69	54	47	39
69	61	47	41
69	62	47	41
54	61	57	42
54	61	57	42
54	62	42	47
54	62	42	47
56	49	40	37
56	49	40	37
56	49	40	37
56	49	40	37
68	50	40	36
68	50	40	36
68	49	40	37
68	49	40	37
66	68	47	38
66	68	47	38
66	69	57	39
66	69	57	39
68	62	59	40
68	62	59	40
68	64	59	30
68	54	59	30
61	64	58	28
61	64	58	28
62	66	59	30
62	66	59	30
56	56	49	52
56	56	49	52
56	70	49	52
56	70	49	52
54	69	47	38
54	69	47	38
55	52	45	28
55	52	45	28
54	51	54	38
54	51	54	38
56	61	54	28
56	61	54	28
72	51	54	35
72	51	54	35
61	49	54	45
61	49	54	45
59	50	54	35
59	50	54	35
61	50	54	35
61	50	54	35
68	52	56	37
68	52	56	37
69	66	54	45
69	66	54	45
68	49	44	52
68	49	44	52
68	47	44	40
68	47	44	40
57	45	42	49
57	45	42	49
56	59	53	50
56	59	53	50
57	61	54	40
57	61	54	40
64	61	54	33
64	61	54	33
66	59	54	35
66	59	54	35
69	59	54	28
69	59	54	28
68	58	61	28
68	58	61	28
66	57	61	28
66	57	61	28
64	56	47	50
64	56	47	50
54	54	45	49
54	54	45	47
56	47	44	37
56	47	44	37
58	61	43	50
58	61	43	52
68	59	56	52
68	59	56	52
69	59	55	52
67	59	55	52
68	66	48	52
68	66	48	52
68	66	58	52
68	66	58	52
59	64	56	52
59	64	56	52
59	64	54	52
59	64	55	29
69	66	57	42
69	66	57	42
71	68	56	44
71	68	56	44
69	61	54	45
69	61	54	45
